33,1920,825,785,316,291,-1,-1
34,1920,832,758,308,281,-1,-1
35,1920,839,732,300,270,-1,-1
36,1920,846,706,292,261,-1,-1
37,1920,853,682,285,252,-1,-1
38,1920,859,659,277,243,-1,-1
39,1920,866,636,269,235,-1,-1
40,1920,872,615,262,227,-1,-1
41,1920,879,595,254,220,-1,-1
42,1920,885,575,247,213,-1,-1
43,1920,891,557,240,207,-1,-1
44,1920,897,540,233,201,-1,-1
45,1920,903,524,226,196,-1,-1
46,1920,908,508,219,191,-1,-1
47,1920,914,494,212,186,-1,-1
48,1920,919,480,206,182,-1,-1
49,1920,924,468,200,178,-1,-1
50,1920,929,456,194,174,-1,-1
51,1920,934,445,188,170,-1,-1
52,1920,938,434,183,166,-1,-1
53,1920,943,424,178,162,-1,-1
54,1920,947,415,173,159,-1,-1
55,1920,951,406,168,155,-1,-1
56,1920,954,398,163,151,-1,-1
57,1920,958,390,159,147,-1,-1
58,1920,961,383,155,144,-1,-1
59,1920,965,375,151,140,-1,-1
60,1920,968,369,147,137,-1,-1
61,1920,970,362,144,133,-1,-1
62,1920,973,356,141,130,-1,-1
63,1920,976,350,138,126,-1,-1
64,1920,978,344,135,123,-1,-1
65,1920,980,338,132,120,-1,-1
66,1920,982,333,130,117,-1,-1
67,1920,984,328,127,114,-1,-1
68,1920,986,322,125,112,-1,-1
69,1920,988,317,123,109,-1,-1
70,1920,989,312,121,107,-1,-1
71,1920,991,307,120,105,-1,-1
72,1920,992,302,118,103,-1,-1
73,1920,994,298,116,101,-1,-1
74,1920,995,293,115,100,-1,-1
75,1920,996,288,114,98,-1,-1
76,1920,997,283,112,97,-1,-1
77,1920,998,278,111,96,-1,-1
78,1920,999,274,110,95,-1,-1
79,1920,1000,269,109,94,-1,-1
80,1920,1000,265,108,93,-1,-1
81,1920,1001,260,107,92,-1,-1
82,1920,1002,256,105,92,-1,-1
83,1920,1003,252,104,91,-1,-1
84,1920,1003,248,103,90,-1,-1
85,1920,1004,244,102,89,-1,-1
86,1920,1005,241,101,88,-1,-1
87,1920,1005,237,100,86,-1,-1
88,1920,1006,234,99,85,-1,-1
89,1920,1006,231,98,84,-1,-1
90,1920,1007,229,97,82,-1,-1
91,1920,1007,226,96,81,-1,-1
92,1920,1008,224,95,79,-1,-1
93,1920,1008,222,94,78,-1,-1
94,1920,1009,220,93,76,-1,-1
95,1920,1009,218,92,74,-1,-1
96,1920,1010,216,91,72,-1,-1
97,1920,1010,215,90,71,-1,-1
98,1920,1011,213,89,69,-1,-1
99,1920,1011,211,88,67,-1,-1
100,1920,1012,210,87,66,-1,-1
101,1920,1012,208,86,64,-1,-1
102,1920,1013,206,85,63,-1,-1
103,1920,1013,205,84,62,-1,-1
104,1920,1014,203,83,61,-1,-1
