1,1856,515,727,37,32,-1,-1
1,1858,407,729,40,26,-1,-1
1,1861,564,716,57,48,-1,-1
1,1863,486,727,48,36,-1,-1
1,1865,1209,694,352,159,-1,-1
1,1867,618,716,98,63,-1,-1
1,1891,768,712,118,78,-1,-1
2,1856,515,727,37,32,-1,-1
2,1858,407,729,40,26,-1,-1
2,1861,564,716,57,48,-1,-1
2,1863,486,727,48,36,-1,-1
2,1865,1209,694,352,159,-1,-1
2,1867,618,717,98,63,-1,-1
2,1891,768,712,118,78,-1,-1
3,1856,515,727,37,32,-1,-1
3,1858,407,729,40,26,-1,-1
3,1861,564,716,57,48,-1,-1
3,1863,486,727,48,36,-1,-1
3,1865,1209,694,352,159,-1,-1
3,1867,618,717,98,63,-1,-1
3,1891,768,712,118,78,-1,-1
4,1856,515,727,37,32,-1,-1
4,1858,407,729,40,26,-1,-1
4,1861,564,716,57,48,-1,-1
4,1863,486,727,48,36,-1,-1
4,1865,1209,694,352,159,-1,-1
4,1867,618,717,98,63,-1,-1
4,1891,768,712,118,78,-1,-1
5,1856,515,727,37,32,-1,-1
5,1858,406,729,39,26,-1,-1
5,1861,564,716,57,48,-1,-1
5,1863,486,727,48,36,-1,-1
5,1865,1209,694,352,159,-1,-1
5,1867,618,717,98,63,-1,-1
5,1891,768,712,118,78,-1,-1
6,1856,515,727,37,32,-1,-1
6,1858,406,729,39,26,-1,-1
6,1861,564,716,57,48,-1,-1
6,1863,486,727,48,36,-1,-1
6,1865,1209,694,352,159,-1,-1
6,1867,618,717,98,63,-1,-1
6,1891,768,712,118,78,-1,-1
7,1856,515,727,37,32,-1,-1
7,1857,463,731,23,23,-1,-1
7,1858,406,729,39,26,-1,-1
7,1861,564,716,57,48,-1,-1
7,1863,486,727,48,36,-1,-1
7,1865,1209,694,352,159,-1,-1
7,1867,618,717,98,63,-1,-1
7,1891,768,712,118,78,-1,-1
8,1856,515,727,37,32,-1,-1
8,1857,464,731,23,23,-1,-1
8,1858,405,729,39,26,-1,-1
8,1861,564,716,57,48,-1,-1
8,1863,486,727,48,36,-1,-1
8,1865,1209,694,352,159,-1,-1
8,1867,618,717,98,63,-1,-1
8,1891,768,712,118,78,-1,-1
9,1856,515,727,37,32,-1,-1
9,1857,464,731,23,23,-1,-1
9,1858,405,729,39,26,-1,-1
9,1861,564,716,57,48,-1,-1
9,1863,486,727,48,36,-1,-1
9,1865,1209,694,352,159,-1,-1
9,1867,618,717,98,63,-1,-1
9,1891,768,712,118,78,-1,-1
10,1856,515,727,37,32,-1,-1
10,1857,464,731,23,23,-1,-1
10,1858,405,729,39,26,-1,-1
10,1861,564,716,57,48,-1,-1
10,1863,486,727,48,36,-1,-1
10,1865,1209,694,352,159,-1,-1
10,1867,618,717,98,63,-1,-1
10,1891,768,712,118,78,-1,-1
11,1856,515,727,37,32,-1,-1
11,1857,464,731,23,23,-1,-1
11,1858,404,729,39,26,-1,-1
11,1861,564,716,57,48,-1,-1
11,1863,486,727,48,36,-1,-1
