1,458,923,203,65,35,-1,-1
1,459,790,208,106,50,-1,-1
1,460,358,160,47,45,-1,-1
1,461,287,151,31,23,-1,-1
2,458,923,203,65,35,-1,-1
2,459,790,208,106,50,-1,-1
2,460,354,159,47,44,-1,-1
2,461,283,150,31,23,-1,-1
3,458,923,203,65,35,-1,-1
3,459,790,207,106,50,-1,-1
3,460,351,158,47,43,-1,-1
3,461,278,149,31,23,-1,-1
4,458,922,203,65,35,-1,-1
4,459,790,207,106,51,-1,-1
4,460,347,158,46,42,-1,-1
4,461,274,148,31,23,-1,-1
5,458,922,203,65,35,-1,-1
5,459,790,207,105,51,-1,-1
5,460,343,157,46,41,-1,-1
5,461,270,147,31,23,-1,-1
6,458,922,203,65,35,-1,-1
6,459,790,207,105,51,-1,-1
6,460,339,156,46,40,-1,-1
6,461,265,146,31,23,-1,-1
7,458,922,203,65,35,-1,-1
7,459,790,207,105,51,-1,-1
7,460,335,155,46,39,-1,-1
7,461,261,145,31,22,-1,-1
8,458,922,203,65,35,-1,-1
8,459,790,207,105,51,-1,-1
8,460,331,154,46,38,-1,-1
8,461,257,144,31,22,-1,-1
9,458,922,203,66,35,-1,-1
9,459,790,207,105,51,-1,-1
9,460,327,153,46,38,-1,-1
9,461,253,143,31,22,-1,-1
10,458,922,203,66,35,-1,-1
10,459,790,207,105,51,-1,-1
10,460,323,152,46,37,-1,-1
10,461,248,142,31,22,-1,-1
10,468,779,197,91,47,-1,-1
11,458,922,203,66,35,-1,-1
11,460,319,151,46,36,-1,-1
11,468,778,197,91,47,-1,-1
12,458,922,203,66,35,-1,-1
12,460,315,150,45,35,-1,-1
12,468,778,197,91,47,-1,-1
13,458,922,203,66,35,-1,-1
13,460,311,149,45,34,-1,-1
13,468,778,197,90,47,-1,-1
14,458,922,203,66,35,-1,-1
14,460,306,148,45,34,-1,-1
14,468,778,198,90,47,-1,-1
15,458,922,203,66,35,-1,-1
15,460,302,147,44,33,-1,-1
15,468,778,198,90,47,-1,-1
16,458,922,203,66,35,-1,-1
16,460,298,146,44,32,-1,-1
16,351,-2,428,179,103,-1,-1
16,468,778,198,90,47,-1,-1
17,458,922,203,66,35,-1,-1
17,460,294,145,43,32,-1,-1
17,351,13,424,182,104,-1,-1
17,468,778,198,90,47,-1,-1
18,458,922,203,66,35,-1,-1
18,460,289,144,43,31,-1,-1
18,351,28,420,185,104,-1,-1
