1,1,1077,252,93,66,-1,-1
1,2,1364,264,111,41,-1,-1
1,9,857,228,60,22,-1,-1
2,1,1077,252,91,65,-1,-1
2,2,1364,264,111,41,-1,-1
2,9,857,228,60,22,-1,-1
3,1,1077,252,89,65,-1,-1
3,2,1364,264,111,41,-1,-1
3,9,857,228,60,22,-1,-1
4,1,1077,251,86,64,-1,-1
4,2,1364,264,111,41,-1,-1
4,9,857,228,60,22,-1,-1
5,1,1077,251,84,63,-1,-1
5,2,1364,264,111,41,-1,-1
5,9,857,228,60,22,-1,-1
6,1,1077,251,81,62,-1,-1
6,2,1364,264,111,41,-1,-1
6,9,858,228,60,22,-1,-1
7,1,1076,250,78,61,-1,-1
7,2,1364,264,111,41,-1,-1
7,9,858,228,60,22,-1,-1
8,1,1076,250,76,60,-1,-1
8,2,1364,264,111,41,-1,-1
8,9,858,228,60,22,-1,-1
9,1,1076,250,73,59,-1,-1
9,2,1364,264,111,41,-1,-1
9,9,858,228,60,22,-1,-1
10,1,1076,250,71,59,-1,-1
10,2,1364,264,111,41,-1,-1
10,9,858,228,60,22,-1,-1
11,1,1076,249,68,58,-1,-1
11,2,1364,264,111,41,-1,-1
11,9,858,228,60,22,-1,-1
12,1,1076,249,66,57,-1,-1
12,2,1364,264,111,41,-1,-1
12,9,858,228,60,22,-1,-1
13,1,1076,249,64,56,-1,-1
13,2,1364,264,111,41,-1,-1
13,9,858,228,60,22,-1,-1
14,1,1076,248,62,55,-1,-1
14,2,1364,264,112,41,-1,-1
14,9,858,228,60,22,-1,-1
15,1,1076,248,60,54,-1,-1
15,2,1364,264,112,41,-1,-1
15,9,858,228,60,22,-1,-1
16,1,1076,248,59,53,-1,-1
16,2,1364,264,112,41,-1,-1
16,9,858,228,60,22,-1,-1
17,1,1076,247,57,53,-1,-1
17,2,1364,264,112,41,-1,-1
17,9,858,228,60,22,-1,-1
18,1,1076,247,56,52,-1,-1
18,2,1364,264,112,41,-1,-1
18,9,858,228,60,22,-1,-1
19,1,1076,247,55,51,-1,-1
19,2,1364,264,112,41,-1,-1
19,9,858,228,60,22,-1,-1
20,1,1076,247,55,50,-1,-1
20,2,1364,264,112,41,-1,-1
20,9,858,228,60,22,-1,-1
21,1,1076,246,54,49,-1,-1
21,2,1363,264,112,41,-1,-1
21,9,858,228,60,22,-1,-1
22,1,1076,246,54,48,-1,-1
22,2,1363,264,112,41,-1,-1
22,9,858,228,60,22,-1,-1
23,1,1076,246,54,47,-1,-1
23,2,1363,264,112,41,-1,-1
23,9,858,228,60,22,-1,-1
24,1,1076,245,54,47,-1,-1
24,2,1363,264,112,41,-1,-1
24,9,858,228,60,22,-1,-1
25,1,1076,245,54,46,-1,-1
25,2,1363,264,112,41,-1,-1
25,9,858,228,60,22,-1,-1
26,1,1076,245,55,45,-1,-1
26,2,1363,264,112,41,-1,-1
26,9,858,228,60,21,-1,-1
27,1,1076,244,55,44,-1,-1
27,2,1363,264,112,41,-1,-1
27,9,858,228,60,21,-1,-1
28,1,1076,244,55,43,-1,-1
28,2,1363,264,112,41,-1,-1
28,9,858,228,60,21,-1,-1
29,1,1076,244,55,42,-1,-1
29,2,1363,264,112,41,-1,-1
29,9,858,228,60,21,-1,-1
30,1,1076,244,55,42,-1,-1
30,2,1363,264,112,41,-1,-1
30,9,858,228,60,21,-1,-1
31,1,1076,243,55,41,-1,-1
31,2,1363,264,113,41,-1,-1
31,9,858,228,60,21,-1,-1
32,1,1076,243,55,40,-1,-1
32,2,1363,264,113,41,-1,-1
32,9,858,228,60,21,-1,-1
33,1,1076,243,55,39,-1,-1
33,2,1363,264,113,41,-1,-1
33,9,858,228,60,21,-1,-1
34,1,1076,242,54,38,-1,-1
34,2,1363,264,113,41,-1,-1
34,9,858,228,60,21,-1,-1
35,1,1076,242,54,37,-1,-1
35,2,1363,264,113,41,-1,-1
35,9,858,228,60,21,-1,-1
36,1,1076,242,53,36,-1,-1
36,2,1363,264,113,41,-1,-1
36,9,858,228,60,21,-1,-1
37,1,1076,241,52,36,-1,-1
37,2,1363,264,113,41,-1,-1
37,9,858,228,60,21,-1,-1
38,1,1076,241,52,35,-1,-1
38,2,1363,264,113,41,-1,-1
38,9,858,228,60,21,-1,-1
39,1,1076,241,50,34,-1,-1
39,2,1363,264,113,41,-1,-1
39,9,858,228,60,21,-1,-1
40,2,1363,264,113,41,-1,-1
40,9,858,228,59,21,-1,-1
41,2,1363,264,113,41,-1,-1
41,9,858,228,59,21,-1,-1
42,2,1363,264,113,41,-1,-1
42,9,858,228,59,21,-1,-1
43,2,1363,264,113,41,-1,-1
43,9,858,228,59,21,-1,-1
44,2,1363,264,113,41,-1,-1
44,9,858,228,59,21,-1,-1
45,2,1363,264,113,41,-1,-1
45,9,858,228,59,21,-1,-1
46,2,1363,264,113,41,-1,-1
46,9,858,228,59,21,-1,-1
47,2,1363,264,113,41,-1,-1
47,9,858,228,59,21,-1,-1
48,2,1363,264,114,41,-1,-1
48,9,858,228,59,21,-1,-1
