1,1855,1890,413,195,70,-1,-1
2,1855,1890,413,195,70,-1,-1
3,1855,1890,413,196,70,-1,-1
4,1855,1890,413,196,70,-1,-1
5,1855,1890,413,196,70,-1,-1
6,1855,1890,413,196,70,-1,-1
7,1855,1890,413,196,70,-1,-1
8,1855,1890,413,196,70,-1,-1
9,1855,1890,413,196,70,-1,-1
10,1855,1890,413,196,70,-1,-1
11,1855,1890,413,196,70,-1,-1
12,1855,1890,413,196,70,-1,-1
13,1855,1890,413,196,70,-1,-1
14,1855,1890,413,196,70,-1,-1
15,1855,1890,413,196,70,-1,-1
16,1855,1890,413,196,70,-1,-1
17,1855,1890,413,196,70,-1,-1
18,1855,1890,413,196,70,-1,-1
19,1855,1890,413,196,70,-1,-1
20,1855,1890,413,196,70,-1,-1
21,1855,1890,413,196,70,-1,-1
22,1855,1890,413,196,70,-1,-1
23,1855,1890,413,196,70,-1,-1
24,1855,1890,413,196,70,-1,-1
25,1855,1890,413,196,70,-1,-1
26,1855,1890,413,196,70,-1,-1
27,1855,1890,413,196,70,-1,-1
28,1855,1890,413,196,70,-1,-1
29,1855,1890,413,196,70,-1,-1
30,1855,1890,413,196,70,-1,-1
31,1855,1890,413,196,70,-1,-1
32,1855,1890,413,196,70,-1,-1
33,1855,1890,413,195,70,-1,-1
34,1855,1890,413,195,70,-1,-1
35,1855,1890,413,195,70,-1,-1
36,1855,1890,413,195,70,-1,-1
37,1855,1890,413,195,70,-1,-1
38,1855,1890,413,195,70,-1,-1
39,1855,1890,413,195,70,-1,-1
40,1855,1890,413,195,70,-1,-1
41,1855,1890,413,195,70,-1,-1
42,1855,1890,413,195,70,-1,-1
43,1855,1890,413,196,70,-1,-1
44,1855,1890,413,196,70,-1,-1
45,1853,2313,453,70,69,-1,-1
45,1855,1890,413,197,70,-1,-1
46,1853,2289,449,135,73,-1,-1
46,1855,1890,413,197,70,-1,-1
47,1853,2264,446,185,76,-1,-1
47,1855,1890,413,198,70,-1,-1
48,1853,2239,443,218,79,-1,-1
48,1855,1890,413,198,70,-1,-1
49,1853,2214,440,235,82,-1,-1
49,1855,1890,413,198,70,-1,-1
50,1853,2188,436,244,85,-1,-1
50,1855,1890,413,197,70,-1,-1
51,1853,2162,433,252,88,-1,-1
51,1855,1890,413,195,70,-1,-1
52,1853,2136,430,261,90,-1,-1
52,1855,1890,413,192,70,-1,-1
53,1853,2110,427,271,93,-1,-1
53,1855,1890,413,187,70,-1,-1
54,1853,2085,424,280,95,-1,-1
54,1855,1890,413,182,70,-1,-1
55,1853,2059,421,285,96,-1,-1
55,1855,1890,413,175,70,-1,-1
56,1853,2034,419,286,98,-1,-1
56,1855,1890,413,167,70,-1,-1
57,1853,2010,416,284,99,-1,-1
57,1855,1890,413,159,70,-1,-1
58,1853,1986,414,281,100,-1,-1
58,1855,1890,413,152,70,-1,-1
59,1853,1963,412,279,100,-1,-1
59,1855,1890,413,146,70,-1,-1
60,1853,1941,410,278,100,-1,-1
60,1855,1890,413,142,70,-1,-1
61,1853,1920,408,276,100,-1,-1
61,1855,1890,413,140,70,-1,-1
62,1853,1900,406,274,100,-1,-1
62,1855,1890,413,140,70,-1,-1
63,1853,1881,405,272,99,-1,-1
63,1855,1890,413,142,70,-1,-1
64,1853,1864,403,270,99,-1,-1
64,1855,1890,413,146,70,-1,-1
65,1853,1847,402,268,98,-1,-1
65,1855,1890,413,150,70,-1,-1
66,1853,1832,400,268,97,-1,-1
66,1855,1890,413,155,70,-1,-1
67,1853,1818,399,270,96,-1,-1
67,1855,1890,413,160,70,-1,-1
68,1853,1805,398,273,94,-1,-1
68,1855,1890,413,166,70,-1,-1
69,1853,1793,397,274,93,-1,-1
69,1855,1890,413,171,70,-1,-1
70,1853,1780,395,270,92,-1,-1
70,1855,1890,413,176,70,-1,-1
71,1853,1768,394,258,91,-1,-1
71,1855,1890,413,180,70,-1,-1
72,1853,1755,393,241,90,-1,-1
72,1855,1890,413,184,70,-1,-1
73,1853,1740,392,223,89,-1,-1
73,1855,1890,413,187,70,-1,-1
74,1853,1725,390,211,88,-1,-1
74,1855,1890,413,189,70,-1,-1
75,1853,1708,389,207,88,-1,-1
75,1855,1890,413,191,70,-1,-1
76,1853,1690,387,210,87,-1,-1
76,1855,1890,413,193,70,-1,-1
77,1853,1672,386,218,87,-1,-1
77,1855,1890,413,194,70,-1,-1
78,1853,1655,385,228,87,-1,-1
78,1855,1890,413,194,70,-1,-1
79,1853,1638,383,238,87,-1,-1
79,1855,1890,413,195,70,-1,-1
80,1853,1623,382,245,87,-1,-1
80,1855,1890,413,195,70,-1,-1
81,1853,1609,381,248,87,-1,-1
81,1855,1890,413,195,70,-1,-1
82,1853,1597,380,248,87,-1,-1
82,1855,1890,413,195,70,-1,-1
83,1853,1586,379,246,87,-1,-1
83,1855,1890,413,196,70,-1,-1
84,1853,1577,378,244,88,-1,-1
84,1855,1890,413,196,70,-1,-1
85,1853,1568,377,241,88,-1,-1
85,1855,1890,413,196,70,-1,-1
86,1853,1560,376,239,88,-1,-1
86,1855,1890,413,196,70,-1,-1
87,1853,1552,376,237,88,-1,-1
87,1855,1890,413,196,70,-1,-1
88,1853,1544,375,238,88,-1,-1
88,1855,1890,413,196,70,-1,-1
89,1853,1536,374,243,89,-1,-1
89,1855,1890,413,196,70,-1,-1
90,1853,1528,374,250,89,-1,-1
90,1855,1890,413,196,70,-1,-1
91,1853,1521,374,259,89,-1,-1
91,1855,1890,413,196,70,-1,-1
92,1853,1513,373,267,90,-1,-1
92,1855,1890,413,196,70,-1,-1
93,1853,1505,373,273,90,-1,-1
93,1855,1890,413,196,70,-1,-1
94,1853,1497,373,274,90,-1,-1
94,1855,1890,413,196,70,-1,-1
95,1853,1489,373,274,91,-1,-1
95,1855,1890,413,196,70,-1,-1
96,1853,1481,372,272,91,-1,-1
96,1855,1890,413,196,71,-1,-1
97,1853,1473,372,272,92,-1,-1
97,1855,1890,413,196,71,-1,-1
98,1853,1466,372,273,92,-1,-1
98,1855,1890,413,196,71,-1,-1
99,1853,1458,372,273,93,-1,-1
99,1855,1890,413,196,71,-1,-1
100,1853,1450,372,271,93,-1,-1
100,1855,1890,413,197,71,-1,-1
101,1853,1442,372,269,94,-1,-1
101,1855,1890,413,197,71,-1,-1
102,1853,1434,372,266,95,-1,-1
102,1855,1890,413,197,71,-1,-1
103,1853,1427,372,264,96,-1,-1
103,1855,1890,413,197,71,-1,-1
104,1853,1420,372,261,96,-1,-1
104,1855,1890,413,197,71,-1,-1
105,1853,1413,373,257,97,-1,-1
105,1855,1890,413,197,71,-1,-1
106,1853,1406,373,253,98,-1,-1
106,1855,1890,413,197,71,-1,-1
107,1853,1400,373,249,99,-1,-1
107,1855,1890,413,197,71,-1,-1
108,1853,1395,374,245,100,-1,-1
108,1855,1890,413,197,71,-1,-1
109,1853,1389,374,240,101,-1,-1
109,1855,1890,413,197,71,-1,-1
110,1853,1384,375,236,102,-1,-1
110,1855,1890,413,197,71,-1,-1
111,1853,1379,375,232,103,-1,-1
111,1855,1890,413,197,71,-1,-1
112,1853,1374,376,226,104,-1,-1
112,1855,1890,413,197,71,-1,-1
113,1853,1370,376,220,105,-1,-1
113,1855,1890,413,197,71,-1,-1
114,1853,1366,377,213,107,-1,-1
114,1855,1890,413,197,71,-1,-1
115,1853,1363,378,206,108,-1,-1
115,1855,1890,413,197,71,-1,-1
116,1853,1361,378,198,109,-1,-1
116,1855,1890,413,197,71,-1,-1
117,1853,1359,379,190,110,-1,-1
117,1855,1890,413,197,71,-1,-1
118,1853,1357,380,182,112,-1,-1
118,1855,1890,413,197,71,-1,-1
119,1853,1357,381,174,113,-1,-1
119,1855,1890,413,197,71,-1,-1
120,1853,1357,382,167,115,-1,-1
120,1855,1890,413,197,71,-1,-1
121,1853,1357,383,160,116,-1,-1
121,1855,1890,413,197,71,-1,-1
122,1853,1358,384,155,118,-1,-1
122,1855,1890,413,197,71,-1,-1
123,1853,1359,385,150,120,-1,-1
123,1855,1890,413,197,71,-1,-1
124,1853,1361,387,146,122,-1,-1
124,1855,1890,413,197,71,-1,-1
125,1853,1362,388,143,124,-1,-1
125,1855,1890,413,197,71,-1,-1
126,1853,1364,389,140,126,-1,-1
126,1855,1890,413,197,71,-1,-1
127,1853,1366,391,138,128,-1,-1
127,1855,1890,413,197,71,-1,-1
128,1853,1368,392,136,130,-1,-1
128,1855,1890,413,197,71,-1,-1
129,1853,1370,394,135,133,-1,-1
129,1855,1890,413,197,71,-1,-1
130,1853,1372,395,134,135,-1,-1
130,1855,1890,413,198,71,-1,-1
131,1853,1374,397,135,138,-1,-1
131,1855,1890,413,198,71,-1,-1
132,1853,1375,398,137,140,-1,-1
132,1855,1890,413,198,71,-1,-1
133,1853,1376,400,140,143,-1,-1
133,1855,1890,413,198,71,-1,-1
134,1853,1377,401,143,146,-1,-1
134,1855,1890,413,198,71,-1,-1
135,1853,1378,403,146,148,-1,-1
135,1855,1890,413,198,71,-1,-1
136,1853,1379,404,150,151,-1,-1
136,1855,1890,413,198,71,-1,-1
137,1853,1380,406,153,154,-1,-1
137,1855,1890,413,198,71,-1,-1
138,1853,1381,408,157,156,-1,-1
138,1855,1890,413,197,71,-1,-1
139,1853,1381,410,161,159,-1,-1
139,1855,1890,413,197,71,-1,-1
140,1853,1382,412,164,161,-1,-1
140,1855,1890,413,197,71,-1,-1
141,1853,1383,415,167,163,-1,-1
141,1855,1890,413,197,71,-1,-1
142,1853,1383,417,168,165,-1,-1
142,1855,1890,413,197,71,-1,-1
143,1853,1384,420,170,167,-1,-1
143,1855,1890,413,197,71,-1,-1
144,1853,1385,423,172,169,-1,-1
144,1855,1890,413,197,71,-1,-1
145,1853,1386,427,174,170,-1,-1
145,1855,1890,413,197,71,-1,-1
146,1853,1386,430,176,171,-1,-1
146,1855,1890,413,197,71,-1,-1
147,1853,1387,433,179,173,-1,-1
147,1855,1890,413,198,71,-1,-1
148,1853,1388,437,182,174,-1,-1
148,1855,1890,413,198,71,-1,-1
149,1853,1389,440,184,175,-1,-1
149,1855,1890,413,198,71,-1,-1
150,1853,1390,444,186,177,-1,-1
150,1855,1890,413,198,71,-1,-1
151,1853,1391,447,188,179,-1,-1
151,1855,1890,413,198,71,-1,-1
152,1853,1392,451,191,181,-1,-1
152,1855,1890,413,198,71,-1,-1
153,1853,1393,454,194,183,-1,-1
153,1855,1890,413,198,71,-1,-1
154,1853,1395,457,198,185,-1,-1
154,1855,1890,413,198,71,-1,-1
155,1853,1396,460,202,188,-1,-1
155,1855,1890,413,198,71,-1,-1
156,1853,1397,463,206,191,-1,-1
156,1855,1890,413,198,71,-1,-1
157,1853,1399,466,210,194,-1,-1
157,1855,1890,413,198,71,-1,-1
158,1853,1400,469,214,197,-1,-1
158,1855,1890,413,198,71,-1,-1
159,1853,1402,471,216,201,-1,-1
159,1855,1890,413,198,71,-1,-1
160,1853,1404,474,219,204,-1,-1
160,1855,1890,413,198,71,-1,-1
161,1853,1405,477,222,208,-1,-1
161,1855,1890,413,198,71,-1,-1
162,1853,1407,480,225,212,-1,-1
162,1855,1890,413,198,71,-1,-1
163,1853,1409,482,229,215,-1,-1
163,1855,1890,413,198,71,-1,-1
164,1853,1410,485,234,219,-1,-1
164,1855,1890,413,198,71,-1,-1
165,1853,1412,488,240,223,-1,-1
165,1855,1890,413,198,71,-1,-1
166,1853,1414,491,246,227,-1,-1
166,1855,1890,413,198,71,-1,-1
167,1853,1416,494,252,230,-1,-1
167,1855,1890,413,198,71,-1,-1
168,1853,1418,497,258,234,-1,-1
168,1855,1890,413,198,71,-1,-1
169,1853,1420,500,263,238,-1,-1
169,1855,1890,413,198,71,-1,-1
170,1853,1422,504,266,241,-1,-1
170,1855,1890,413,199,71,-1,-1
171,1853,1424,507,270,245,-1,-1
171,1855,1890,413,199,71,-1,-1
172,1853,1426,510,273,248,-1,-1
172,1855,1890,413,199,71,-1,-1
173,1853,1428,514,278,251,-1,-1
173,1855,1890,413,199,71,-1,-1
174,1853,1430,517,283,255,-1,-1
174,1855,1890,413,199,71,-1,-1
175,1853,1432,520,289,258,-1,-1
175,1855,1890,413,200,71,-1,-1
176,1853,1435,524,294,261,-1,-1
176,1855,1890,413,199,71,-1,-1
177,1853,1437,527,298,265,-1,-1
177,1855,1890,413,199,71,-1,-1
178,1853,1439,530,301,268,-1,-1
178,1855,1890,413,199,71,-1,-1
179,1853,1442,533,303,271,-1,-1
179,1855,1890,413,199,71,-1,-1
180,1853,1445,536,304,275,-1,-1
180,1855,1890,413,199,71,-1,-1
181,1853,1447,539,307,279,-1,-1
181,1855,1890,413,198,71,-1,-1
182,1853,1450,542,310,282,-1,-1
182,1855,1890,413,198,71,-1,-1
183,1853,1453,545,315,286,-1,-1
183,1855,1890,413,198,71,-1,-1
184,1853,1456,548,320,290,-1,-1
184,1855,1890,413,198,71,-1,-1
185,1853,1459,551,325,295,-1,-1
185,1855,1890,413,198,71,-1,-1
186,1853,1462,554,329,299,-1,-1
186,1855,1890,413,197,71,-1,-1
187,1853,1465,556,334,303,-1,-1
187,1855,1890,413,197,71,-1,-1
188,1853,1468,559,338,308,-1,-1
188,1855,1890,413,197,71,-1,-1
189,1853,1470,561,344,313,-1,-1
189,1855,1890,413,197,71,-1,-1
190,1853,1471,564,351,317,-1,-1
190,1855,1890,413,197,71,-1,-1
191,1853,1473,566,359,322,-1,-1
191,1855,1890,413,197,71,-1,-1
192,1853,1473,568,368,326,-1,-1
192,1855,1890,413,197,71,-1,-1
193,1853,1474,571,376,331,-1,-1
