1,2132,977,490,33,24,-1,-1
1,2283,1183,586,52,39,-1,-1
2,2280,1068,497,42,41,-1,-1
2,2132,974,489,36,26,-1,-1
2,2283,1183,586,52,39,-1,-1
2,2284,20,311,94,63,-1,-1
3,2280,1069,498,41,40,-1,-1
3,2132,972,488,38,28,-1,-1
3,2283,1183,586,52,39,-1,-1
3,2284,20,311,94,63,-1,-1
4,2280,1069,498,40,38,-1,-1
4,2132,970,487,40,29,-1,-1
4,2283,1183,586,52,39,-1,-1
4,2284,20,311,94,63,-1,-1
5,2280,1070,499,39,37,-1,-1
5,2132,968,486,42,31,-1,-1
5,2283,1183,586,52,39,-1,-1
5,2284,20,311,94,63,-1,-1
6,2280,1071,500,38,36,-1,-1
6,2132,966,486,42,32,-1,-1
6,2283,1183,586,52,39,-1,-1
6,2284,20,311,94,63,-1,-1
7,2280,1072,500,37,35,-1,-1
7,2132,964,487,43,32,-1,-1
7,2283,1183,586,52,39,-1,-1
7,2284,20,311,94,63,-1,-1
8,2280,1072,501,36,34,-1,-1
8,2132,962,487,42,32,-1,-1
8,2283,1183,586,53,39,-1,-1
8,2284,20,311,94,63,-1,-1
9,2280,1073,502,35,33,-1,-1
9,2132,960,489,42,32,-1,-1
9,2283,1183,586,53,39,-1,-1
9,2284,20,311,94,63,-1,-1
10,2280,1074,502,34,32,-1,-1
10,2132,959,490,41,32,-1,-1
10,2283,1183,586,53,39,-1,-1
10,2284,20,311,94,63,-1,-1
11,2280,1075,503,33,31,-1,-1
11,2132,957,492,40,32,-1,-1
11,2283,1183,586,53,39,-1,-1
11,2284,20,311,94,63,-1,-1
12,2132,954,493,39,31,-1,-1
12,2283,1183,586,53,39,-1,-1
12,2284,20,311,94,63,-1,-1
13,2132,952,495,38,31,-1,-1
13,2283,1183,586,53,39,-1,-1
13,2284,20,311,94,63,-1,-1
14,2132,950,496,38,31,-1,-1
14,2283,1183,586,53,39,-1,-1
14,2284,20,311,94,63,-1,-1
15,2132,948,498,38,31,-1,-1
15,2283,1183,586,53,39,-1,-1
15,2284,20,311,94,63,-1,-1
16,2132,945,499,38,31,-1,-1
16,2283,1183,586,53,39,-1,-1
16,2284,20,311,94,63,-1,-1
17,2132,943,499,39,32,-1,-1
17,2283,1183,586,53,39,-1,-1
17,2284,20,311,94,63,-1,-1
18,2132,940,500,40,32,-1,-1
18,2283,1183,586,53,39,-1,-1
18,2284,20,311,94,63,-1,-1
19,2132,938,500,40,33,-1,-1
19,2283,1183,586,53,39,-1,-1
19,2284,20,311,94,63,-1,-1
20,2132,935,500,41,34,-1,-1
20,2283,1183,586,53,39,-1,-1
20,2284,20,311,94,63,-1,-1
21,2132,933,500,42,35,-1,-1
21,2283,1183,586,53,39,-1,-1
21,2284,20,311,94,63,-1,-1
22,2132,931,500,42,37,-1,-1
22,2283,1183,586,53,39,-1,-1
22,2284,20,311,94,63,-1,-1
23,2132,928,499,43,38,-1,-1
23,2283,1183,586,53,39,-1,-1
23,2284,20,311,94,63,-1,-1
24,2132,926,499,44,40,-1,-1
24,2283,1183,586,53,39,-1,-1
24,2284,20,311,94,63,-1,-1
25,2132,923,499,45,41,-1,-1
25,2283,1183,586,53,39,-1,-1
25,2284,20,311,94,63,-1,-1
26,2132,919,498,46,42,-1,-1
26,2283,1183,586,53,39,-1,-1
26,2284,20,311,94,63,-1,-1
27,2132,916,498,48,44,-1,-1
27,2283,1183,586,53,39,-1,-1
27,2284,20,311,94,63,-1,-1
28,2132,911,498,50,45,-1,-1
28,2283,1183,586,53,39,-1,-1
28,2284,20,311,94,63,-1,-1
29,2132,907,498,52,46,-1,-1
29,2283,1183,586,53,39,-1,-1
29,2284,20,311,94,63,-1,-1
30,2132,902,498,54,48,-1,-1
30,2283,1183,586,53,39,-1,-1
30,2284,20,311,94,63,-1,-1
31,2132,897,499,56,49,-1,-1
31,2283,1183,586,53,39,-1,-1
31,2284,20,311,94,63,-1,-1
32,2132,892,499,59,50,-1,-1
32,2283,1183,586,53,39,-1,-1
32,2284,20,311,94,63,-1,-1
33,2132,887,499,61,51,-1,-1
33,2283,1183,586,53,39,-1,-1
33,2284,20,311,94,63,-1,-1
34,2132,882,500,63,53,-1,-1
34,2283,1183,586,53,39,-1,-1
34,2284,20,311,94,63,-1,-1
35,2132,876,500,65,54,-1,-1
35,2283,1183,586,53,39,-1,-1
35,2284,20,311,94,63,-1,-1
36,2132,870,500,67,56,-1,-1
36,2283,1183,586,53,39,-1,-1
36,2284,20,311,94,63,-1,-1
37,2132,864,501,69,57,-1,-1
37,2283,1183,585,53,39,-1,-1
37,2284,20,311,94,63,-1,-1
38,2132,857,501,71,59,-1,-1
38,2283,1183,585,53,39,-1,-1
38,2284,20,311,94,63,-1,-1
39,2132,850,501,74,60,-1,-1
39,2283,1183,585,53,40,-1,-1
39,2284,20,311,94,63,-1,-1
40,2132,842,500,77,62,-1,-1
40,2283,1183,585,53,40,-1,-1
40,2284,20,311,94,63,-1,-1
41,2132,833,500,80,64,-1,-1
41,2283,1183,585,53,40,-1,-1
41,2284,20,311,94,63,-1,-1
42,2132,824,500,83,66,-1,-1
42,2283,1183,585,53,40,-1,-1
42,2284,20,311,94,63,-1,-1
43,2132,814,499,87,68,-1,-1
43,2283,1183,585,53,40,-1,-1
43,2284,20,311,94,63,-1,-1
44,2132,803,498,90,69,-1,-1
44,2283,1183,585,53,40,-1,-1
44,2284,20,311,94,63,-1,-1
45,2132,792,498,94,71,-1,-1
45,2283,1183,585,53,40,-1,-1
45,2284,20,311,94,63,-1,-1
46,2132,779,497,98,73,-1,-1
46,2283,1183,585,53,40,-1,-1
46,2284,20,311,94,63,-1,-1
47,2132,765,495,103,74,-1,-1
47,2283,1183,585,53,40,-1,-1
47,2284,20,311,94,63,-1,-1
48,2132,750,494,108,76,-1,-1
48,2283,1183,585,53,40,-1,-1
48,2284,20,311,94,63,-1,-1
49,2132,732,492,114,78,-1,-1
49,2283,1183,585,53,40,-1,-1
49,2284,20,311,94,63,-1,-1
50,2132,713,491,121,79,-1,-1
50,2282,1070,495,37,42,-1,-1
50,2283,1183,585,53,40,-1,-1
50,2284,20,311,94,63,-1,-1
51,2132,692,488,129,81,-1,-1
51,2282,1070,494,38,42,-1,-1
51,2283,1183,585,53,40,-1,-1
51,2284,20,311,94,63,-1,-1
52,2132,670,486,136,83,-1,-1
52,2282,1069,494,38,41,-1,-1
52,2283,1183,585,53,40,-1,-1
52,2284,20,311,94,63,-1,-1
53,2132,647,483,144,85,-1,-1
53,2282,1069,494,38,41,-1,-1
53,2283,1183,585,53,40,-1,-1
53,2284,20,311,94,63,-1,-1
54,2132,622,480,151,87,-1,-1
54,2282,1069,494,38,41,-1,-1
54,2283,1183,585,53,40,-1,-1
54,2284,20,311,94,63,-1,-1
55,2132,596,476,158,89,-1,-1
55,2282,1069,493,38,41,-1,-1
55,2283,1183,585,53,40,-1,-1
55,2284,20,311,94,63,-1,-1
56,2132,567,471,165,92,-1,-1
56,2282,1069,493,39,40,-1,-1
56,2283,1183,585,53,40,-1,-1
56,2284,20,311,94,63,-1,-1
57,2132,535,466,173,95,-1,-1
57,2282,1069,493,39,40,-1,-1
57,2283,1183,585,53,40,-1,-1
57,2284,20,311,94,63,-1,-1
58,2132,499,460,183,99,-1,-1
58,2282,1069,493,39,40,-1,-1
58,2283,1183,585,53,40,-1,-1
58,2284,20,311,94,63,-1,-1
59,2132,458,453,195,104,-1,-1
59,2282,1069,492,39,40,-1,-1
59,2283,1183,585,53,40,-1,-1
59,2284,20,311,94,63,-1,-1
60,2132,410,445,210,109,-1,-1
60,2282,1069,492,39,39,-1,-1
60,2283,1183,585,53,40,-1,-1
60,2284,20,311,94,63,-1,-1
61,2132,356,436,228,115,-1,-1
61,2282,1069,492,40,39,-1,-1
61,2283,1183,585,53,40,-1,-1
61,2284,20,311,94,63,-1,-1
62,2132,297,426,248,122,-1,-1
62,2282,1068,492,40,39,-1,-1
62,2283,1183,585,53,40,-1,-1
62,2284,20,311,94,63,-1,-1
63,2132,233,416,270,129,-1,-1
63,2282,1068,491,40,39,-1,-1
63,2283,1183,585,54,40,-1,-1
63,2284,20,311,94,63,-1,-1
64,2132,167,405,290,137,-1,-1
64,2282,1068,491,40,38,-1,-1
64,2283,1183,585,54,40,-1,-1
64,2284,20,311,94,63,-1,-1
65,2132,102,393,307,146,-1,-1
65,2282,1068,491,40,38,-1,-1
65,2283,1183,585,54,40,-1,-1
65,2284,20,311,94,63,-1,-1
66,2132,38,381,320,155,-1,-1
66,2282,1068,491,41,38,-1,-1
66,2283,1183,585,54,40,-1,-1
