1,1508,1289,355,236,183,-1,-1
1,1511,917,79,95,68,-1,-1
2,1508,1289,355,236,183,-1,-1
2,1511,917,79,95,68,-1,-1
3,1508,1289,355,236,183,-1,-1
3,1511,917,79,95,68,-1,-1
4,1508,1289,355,236,183,-1,-1
4,1511,917,79,95,68,-1,-1
5,1508,1289,355,236,183,-1,-1
5,1511,917,79,95,68,-1,-1
6,1508,1289,355,236,183,-1,-1
6,1511,917,79,95,68,-1,-1
7,1508,1289,355,236,183,-1,-1
7,1511,917,79,95,68,-1,-1
8,1508,1289,355,236,183,-1,-1
8,1511,917,79,95,68,-1,-1
9,1508,1289,355,236,183,-1,-1
9,1511,917,79,95,68,-1,-1
10,1508,1289,355,236,183,-1,-1
10,1511,917,79,95,68,-1,-1
11,1508,1289,355,236,183,-1,-1
11,1511,917,79,95,68,-1,-1
12,1508,1289,355,236,183,-1,-1
12,1511,917,79,95,68,-1,-1
13,1508,1289,355,236,183,-1,-1
13,1511,917,79,95,68,-1,-1
14,1508,1289,355,236,183,-1,-1
14,1511,917,79,95,68,-1,-1
15,1508,1289,355,236,183,-1,-1
15,1511,917,79,95,68,-1,-1
16,1508,1289,355,236,183,-1,-1
16,1511,917,79,95,68,-1,-1
17,1508,1289,355,236,183,-1,-1
17,1511,917,79,95,68,-1,-1
18,1508,1289,355,236,183,-1,-1
18,1511,917,79,95,68,-1,-1
19,1508,1289,355,236,183,-1,-1
19,1511,917,79,95,68,-1,-1
20,1508,1289,355,236,183,-1,-1
20,1511,917,79,95,68,-1,-1
21,1508,1289,355,236,183,-1,-1
21,1511,917,79,95,68,-1,-1
22,1508,1289,355,236,183,-1,-1
22,1511,917,79,95,68,-1,-1
23,1508,1289,355,236,183,-1,-1
23,1511,917,79,95,68,-1,-1
24,1508,1289,355,236,183,-1,-1
24,1511,917,79,95,68,-1,-1
25,1508,1289,355,236,183,-1,-1
25,1511,917,79,95,68,-1,-1
26,1508,1289,355,236,183,-1,-1
